"customer_id","gender","seniorcitizen","partner","dependents","tenure_months","phoneservice","multiplelines","internetservice","onlinesecurity","onlinebackup","deviceprotection","techsupport","streamingtv","streamingmovies","contract","paperlessbilling","paymentmethod","monthly_charge","total_charge","churn_flag","txn_count","avg_txn_amount","total_revenue","first_txn_month","last_txn_month","months_recorded","avg_active_days","avg_sessions_per_day","avg_session_duration_min","avg_feature_usage_score","last_active_month","ticket_count","unresolved_ticket_count","unresolved_ticket_rate","avg_time_to_resolve_hours","last_ticket_month"
"5125-CNDSP","Male","0","No","Yes","63","No","No phone service","DSL","Yes","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)","40.6","2588.95","0","5","48.366","241.82999999999998","1","49","5","18.0","3.016","20.46","0.538","58","1","0","0.0","17.2","34"
"0691-IFBQW","Female","1","No","No","46","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check","110.0","4874.8","1","0","0.0","0.0",,,"6","7.333333333333333","1.0066666666666666","8.366666666666667","0.62","43","4","1","0.25","33.425","37"
"4992-LTJNE","Male","0","Yes","Yes","72","Yes","Yes","DSL","Yes","No","No","No","No","No","Two year","No","Bank transfer (automatic)","55.3","3983.6","0","4","54.6375","218.55","9","60","8","18.625","2.74","17.125","0.615","59","1","0","0.0","25.4","18"
"2202-OUTMO","Female","0","Yes","No","34","Yes","Yes","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)","60.85","2003.6","0","3","64.82333333333334","194.47000000000003","7","30","4","22.0","2.5725","16.025","0.46499999999999997","20","2","0","0.0","48.849999999999994","34"
"0810-BDHAW","Female","0","Yes","Yes","24","Yes","Yes","DSL","Yes","Yes","No","No","Yes","Yes","One year","No","Electronic check","78.4","1832.4","0","3","79.49666666666667","238.49","4","23","3","18.0","3.0766666666666667","19.533333333333335","0.33666666666666667","18","2","1","0.5","41.2","19"
"0229-LFJAF","Male","0","No","No","72","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","Two year","No","Bank transfer (automatic)","69.65","4908.25","0","2","75.58","151.16","22","28","5","23.4","2.5420000000000003","11.66","0.702","48","1","0","0.0","51.5","66"
"7131-ZQZNK","Female","0","Yes","Yes","60","No","No phone service","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)","59.85","3590.2","0","7","69.43571428571428","486.05","12","42","8","18.5","2.8149999999999995","15.725000000000001","0.5875000000000001","58","1","0","0.0","21.5","10"
"3442-ZHHCC","Male","0","No","No","68","Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","One year","Yes","Credit card (automatic)","76.9","5023.0","0","3","82.62","247.86","18","45","5","15.4","2.812","17.839999999999996","0.324","58","1","0","0.0","14.3","2"
"5726-CVNYA","Female","0","Yes","Yes","8","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","19.85","146.6","0","10","23.857000000000003","238.57000000000002","2","8","3","14.333333333333334","2.2933333333333334","20.166666666666668","0.7133333333333334","8","2","0","0.0","13.05","7"
"9871-ELEYA","Female","0","No","Yes","34","Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)","67.65","2339.3","0","10","74.57799999999999","745.7799999999999","12","33","6","18.166666666666668","2.275","15.366666666666665","0.52","32","4","2","0.5","36.2","20"
"4257-GAESD","Female","0","No","No","6","No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","No","Credit card (automatic)","45.0","298.7","0","6","53.20666666666667","319.24","3","5","6","18.5","2.736666666666667","15.066666666666668","0.6066666666666668","6","1","0","0.0","33.7","3"
"5173-WXOQV","Male","0","Yes","No","2","Yes","No","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check","64.2","143.65","0","4","68.98","275.92","1","2","2","12.5","2.795","16.0","0.51","2","0","0","0.0","0.0",
"2040-OBMLJ","Male","0","No","No","31","Yes","Yes","Fiber optic","No","No","No","Yes","No","No","One year","No","Credit card (automatic)","81.7","2548.65","0","4","100.65","402.6","15","29","9","16.0","3.2877777777777784","15.799999999999999","0.6277777777777778","29","3","0","0.0","39.06666666666667","23"
"6286-ZHAOK","Female","0","Yes","Yes","20","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Bank transfer (automatic)","25.55","507.4","0","3","30.076666666666664","90.22999999999999","1","8","12","16.25","2.6033333333333335","14.366666666666665","0.5866666666666666","20","2","0","0.0","21.4","16"
"3807-XHCJH","Female","0","Yes","Yes","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check","20.0","20.0","0","5","23.080000000000002","115.4","1","1","1","11.0","3.02","8.2","0.78","1","2","0","0.0","47.85","1"
"3009-JWMPU","Male","0","No","No","62","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check","96.75","6125.4","1","3","115.40333333333332","346.21","13","44","7","6.857142857142857","1.1042857142857143","14.057142857142859","0.3757142857142857","55","3","0","0.0","30.5","41"
"5671-RQRLP","Female","1","Yes","No","70","Yes","Yes","Fiber optic","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)","75.65","5411.4","0","6","88.93166666666667","533.59","2","64","12","18.0","2.2425","15.066666666666668","0.5441666666666667","70","3","0","0.0","17.033333333333335","65"
"1450-GALXR","Female","0","No","No","10","Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check","98.5","1058.25","1","4","108.6975","434.79","1","9","10","8.8","1.0230000000000001","12.73","0.7769999999999999","10","3","0","0.0","36.166666666666664","10"
"8859-AXJZP","Male","0","Yes","Yes","39","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check","23.8","903.8","0","8","24.576249999999998","196.60999999999999","2","29","3","17.333333333333332","2.6933333333333334","21.533333333333335","0.6066666666666667","36","1","0","0.0","30.9","12"
"3174-AKMAS","Female","0","Yes","No","46","Yes","No","DSL","No","Yes","No","Yes","Yes","No","Two year","Yes","Credit card (automatic)","64.2","3009.5","0","3","70.89333333333333","212.68","9","23","9","18.77777777777778","2.5211111111111113","15.43333333333333","0.6944444444444445","46","1","1","1.0","41.6","29"
"3138-BKYAV","Male","0","No","No","6","Yes","No","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check","85.35","489.45","1","2","93.59","187.18","2","3","6","8.166666666666666","1.4616666666666667","15.133333333333333","0.5983333333333333","6","10","3","0.3","35.41","6"
"9926-PJHDQ","Female","0","Yes","Yes","72","Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)","76.8","5468.45","0","6","90.79833333333333","544.79","1","72","4","16.25","2.2175000000000002","18.325","0.6875","48","3","1","0.3333333333333333","20.400000000000002","68"
"7382-DFJTU","Male","0","No","No","18","Yes","No","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","Credit card (automatic)","55.2","1058.1","0","8","56.116249999999994","448.92999999999995","5","17","8","19.875","2.64","13.4375","0.6012500000000001","17","2","0","0.0","15.899999999999999","7"
"2798-NYLMZ","Male","0","Yes","No","71","Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","108.55","7616.0","0","6","124.77","748.62","5","37","7","16.857142857142858","2.9771428571428573","17.3","0.6085714285714285","69","3","0","0.0","45.26666666666667","55"
"4289-DTDKW","Male","0","Yes","No","40","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check","101.3","4113.1","1","2","104.485","208.97","4","10","3","12.0","0.9366666666666665","18.4","0.6633333333333333","40","3","0","0.0","56.06666666666667","23"
"1820-TQVEV","Male","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check","69.55","69.55","1","2","69.895","139.79","1","1","1","13.0","0.94","23.5","0.93","1","4","1","0.25","29.275","1"
"2239-JALAW","Male","0","No","No","58","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)","103.25","6017.65","1","0","0.0","0.0",,,"8","6.75","1.2225000000000001","14.362499999999999","0.605","53","6","5","0.8333333333333334","35.166666666666664","55"
"4853-RULSV","Male","0","No","No","70","Yes","Yes","Fiber optic","Yes","No","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","104.0","7250.15","1","2","125.385","250.77","11","58","4","9.5","1.5675","15.049999999999999","0.8","66","4","0","0.0","41.6","69"
"8098-TDCBU","Female","0","Yes","No","42","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Electronic check","25.25","1108.2","0","1","20.71","20.71","15","15","11","15.363636363636363","2.541818181818182","16.772727272727273","0.7672727272727272","39","2","1","0.5","36.85","27"
"3551-GAEGL","Male","0","Yes","Yes","34","No","No phone service","DSL","Yes","No","No","No","No","No","One year","No","Bank transfer (automatic)","30.4","938.65","0","1","37.02","37.02","21","21","9","16.555555555555557","2.5200000000000005","12.277777777777777","0.5433333333333333","33","1","0","0.0","47.3","3"
"4785-NKHCX","Male","1","No","No","5","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)","20.05","94.15","0","7","19.69142857142857","137.84","2","5","3","18.666666666666668","2.48","12.1","0.4366666666666667","4","1","0","0.0","52.4","5"
"3196-NVXLZ","Female","0","No","No","25","Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check","84.6","2088.05","0","9","98.63333333333334","887.7","1","25","10","16.4","2.6060000000000003","14.540000000000001","0.6039999999999999","25","1","1","1.0","26.6","4"
"6275-YDUVO","Female","0","No","No","2","Yes","No","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check","86.2","178.7","1","1","112.84","112.84","1","1","2","7.0","0.905","13.9","0.755","2","1","0","0.0","43.8","1"
"0036-IHMOT","Female","0","Yes","Yes","55","Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)","103.7","5656.75","0","10","118.18500000000002","1181.8500000000001","2","49","5","17.8","3.0279999999999996","16.94","0.466","50","4","0","0.0","27.6","48"
"0115-TFERT","Male","0","Yes","No","21","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check","111.2","2317.1","1","1","96.23","96.23","20","20","4","7.75","1.26","12.024999999999999","0.8","20","6","2","0.3333333333333333","34.95","21"
"4178-EGMON","Male","0","Yes","No","70","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No","Two year","Yes","Credit card (automatic)","88.0","5986.45","0","7","101.77714285714286","712.44","10","60","11","20.272727272727273","2.8163636363636364","11.990909090909092","0.5036363636363637","62","2","0","0.0","32.6","30"
"4220-TINQT","Female","0","Yes","No","61","Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check","106.35","6751.35","0","7","124.98428571428573","874.8900000000001","12","55","4","18.5","2.9475","21.075000000000003","0.665","60","1","0","0.0","50.5","52"
"5318-YKDPV","Male","0","Yes","Yes","43","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)","79.15","3566.6","0","8","89.38","715.04","1","40","12","16.833333333333332","2.7266666666666666","14.083333333333334","0.52","40","3","1","0.3333333333333333","25.866666666666664","43"
"7975-TZMLR","Male","0","No","No","47","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check","103.1","4889.3","0","7","116.84","817.88","6","46","10","16.8","2.556","13.290000000000001","0.738","39","1","0","0.0","63.1","29"
"0295-QVKPB","Male","0","No","No","5","Yes","No","DSL","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)","63.95","318.1","0","7","79.93285714285715","559.53","1","4","5","18.4","3.2660000000000005","13.6","0.536","5","1","0","0.0","16.1","1"
"4335-BSMJS","Female","0","No","No","62","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Credit card (automatic)","25.8","1563.95","0","7","24.68142857142857","172.76999999999998","4","58","6","17.0","2.4583333333333335","14.449999999999998","0.62","37","3","1","0.3333333333333333","31.566666666666666","39"
"2311-QYMUQ","Female","0","Yes","Yes","16","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)","89.45","1430.25","1","0","0.0","0.0",,,"5","10.6","1.566","15.98","0.446","15","4","1","0.25","38.1","13"
"3643-AHCFP","Male","1","Yes","No","7","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)","95.6","644.35","1","0","0.0","0.0",,,"5","10.4","1.0559999999999998","17.28","0.358","7","3","2","0.6666666666666666","41.5","6"
"9146-JRIOX","Female","0","Yes","Yes","14","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check","25.55","372.45","0","4","30.6275","122.51","4","10","8","16.75","2.7475","17.6875","0.62875","14","2","0","0.0","53.5","13"
"3104-OWCGK","Male","0","Yes","Yes","60","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","No","One year","No","Electronic check","90.95","5453.4","1","3","119.28333333333335","357.85","1","49","6","8.0","1.3816666666666666","13.116666666666667","0.8683333333333333","55","2","1","0.5","20.0","22"
"5337-IIWKZ","Male","0","Yes","Yes","34","No","No phone service","DSL","No","No","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check","44.85","1442.6","0","1","56.0","56.0","4","4","12","18.25","2.7291666666666665","18.133333333333336","0.5575","32","1","0","0.0","50.7","19"
"9101-BWFSS","Female","0","Yes","No","50","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","No","Electronic check","108.55","5610.7","1","3","111.66000000000001","334.98","34","48","11","7.090909090909091","1.2827272727272727","14.663636363636364","0.58","46","6","2","0.3333333333333333","42.53333333333333","45"
"9650-VBUOG","Male","0","Yes","Yes","38","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)","25.05","963.95","0","9","28.54888888888889","256.94","2","37","7","18.428571428571427","2.9371428571428573","13.285714285714286","0.5314285714285714","25","3","0","0.0","35.43333333333334","18"
"3487-EARAT","Female","0","Yes","Yes","70","Yes","No","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","No","Credit card (automatic)","74.1","5222.3","0","4","80.6475","322.59","14","50","5","19.2","2.3600000000000003","10.239999999999998","0.41000000000000003","31","2","0","0.0","35.5","45"
