customer_id,churn_flag,predicted_churn_proba,predicted_ltv,segment_id,tenure_months,monthly_charge,ticket_count,unresolved_ticket_count,avg_feature_usage_score,contract,paymentmethod
4312-GVYNH,0,0.00014379018673786067,346706.75,2,70,49.85,2,0,0.6366666666666667,Two year,Bank transfer (automatic)
8495-LJDFO,0,0.00014379018673786067,757747.25,3,64,108.95,2,0,0.5566666666666666,Month-to-month,Bank transfer (automatic)
0839-JTCUD,0,0.00014379018673786067,625254.5,2,66,89.9,2,1,0.64375,Two year,Credit card (automatic)
5494-WOZRZ,0,0.00014379018673786067,570310.0,3,71,82.0,2,0,0.52375,Two year,Credit card (automatic)
1302-UHBDD,0,0.00018170670502769455,494994.85000000003,3,20,89.95,3,1,0.663,Month-to-month,Electronic check
2234-EOFPT,0,0.00014379018673786067,551879.25,2,72,79.35,1,0,0.6566666666666666,Two year,Bank transfer (automatic)
8619-IJNDK,0,0.00014379018673786067,445467.75,3,71,64.05,1,1,0.535,Two year,Credit card (automatic)
8378-LKJAF,0,0.00014379018673786067,703498.25,3,38,101.15,2,1,0.6072727272727273,Month-to-month,Credit card (automatic)
8182-BJDSI,1,0.9995551293483761,89.95,0,28,89.95,4,1,0.4725,Month-to-month,Electronic check
2528-HFYZX,1,0.9994348862350328,76.45,3,17,76.45,3,0,0.5714285714285714,Month-to-month,Electronic check
1153-GNOLC,0,0.00014379018673786067,271940.5,2,33,39.1,1,1,0.7285714285714285,One year,Electronic check
3298-QEICA,0,0.00018170670502769455,190403.80000000002,2,23,34.6,3,2,0.7533333333333334,Two year,Mailed check
0788-DXBFY,0,0.0001576166053319554,124044.75,0,58,19.55,6,2,0.662,One year,Electronic check
3597-YASZG,0,0.00014379018673786067,726449.75,3,70,104.45,1,0,0.5245454545454545,Two year,Bank transfer (automatic)
3496-LFSZU,0,0.000195159391055805,361242.0,0,4,70.5,2,0,0.6325000000000001,Month-to-month,Electronic check
5242-UOWHD,0,0.00018170670502769455,111986.05,0,45,20.35,3,2,0.6116666666666667,Two year,Mailed check
2482-CZGBB,1,0.9995011066220494,70.0,0,10,70.0,6,1,0.7200000000000001,Month-to-month,Electronic check
6479-SZPLM,0,0.0007139474977869278,27249.45,0,36,19.45,2,0,0.655,Two year,Credit card (automatic)
8097-VBQTZ,0,0.00014379018673786067,486154.50000000006,3,54,69.9,2,1,0.6100000000000001,Month-to-month,Mailed check
4500-HKANN,0,0.00014379018673786067,415213.5,2,23,59.7,1,1,0.6433333333333333,Two year,Mailed check
9917-KWRBE,0,0.00014379018673786067,544924.25,1,41,78.35,2,1,0.44,One year,Credit card (automatic)
3420-ZDBMA,0,0.000195159391055805,366109.8,0,5,71.45,2,1,0.6900000000000001,Month-to-month,Mailed check
2212-LYASK,0,0.00014379018673786067,318886.75,0,27,45.85,1,0,0.64875,One year,Credit card (automatic)
1393-IMKZG,0,0.002147607252148783,44666.1,2,1,95.85,0,0,0.62,Month-to-month,Electronic check
8069-RHUXK,0,0.00014379018673786067,248293.50000000003,0,67,35.7,1,1,0.5355555555555555,Two year,Credit card (automatic)
3398-GCPMU,0,0.00014379018673786067,622820.25,3,72,89.55,1,0,0.5633333333333334,Two year,Credit card (automatic)
2908-WGAXL,0,0.00014379018673786067,173527.25,2,56,24.95,2,0,0.6275,Two year,Credit card (automatic)
3378-AJRAO,0,0.00014379018673786067,172831.75,0,44,24.85,1,1,0.5766666666666667,One year,Electronic check
1013-QCWAM,0,0.00014379018673786067,701064.0,1,66,100.8,2,0,0.54,Month-to-month,Electronic check
0866-QLSIR,1,0.999779557049278,64.4,0,34,64.4,6,3,0.698888888888889,One year,Mailed check
6050-FFXES,0,0.00014379018673786067,732709.25,3,69,105.35,1,0,0.415,Two year,Bank transfer (automatic)
7181-BQYBV,1,0.9907849897914627,102.45,2,1,102.45,0,0,0.81,Month-to-month,Electronic check
0362-RAOQO,0,0.00014379018673786067,136665.75,0,40,19.65,2,0,0.5833333333333334,Two year,Credit card (automatic)
9554-DFKIC,0,0.00018170670502769455,299638.35000000003,2,30,54.45,3,0,0.4939999999999999,Month-to-month,Bank transfer (automatic)
5527-ACHSO,0,0.00014379018673786067,490327.5,2,11,70.5,2,0,0.5188888888888888,Month-to-month,Mailed check
0829-DDVLK,0,0.00014379018673786067,139795.5,0,15,20.1,2,0,0.5733333333333334,One year,Credit card (automatic)
1399-UBQIU,0,0.00022685966992171672,305694.8,0,11,69.35,4,1,0.6980000000000001,Month-to-month,Electronic check
1813-JLKWR,0,0.00014379018673786067,137709.0,0,64,19.8,2,1,0.485,One year,Bank transfer (automatic)
0336-PIKEI,0,0.00014379018673786067,517452.00000000006,3,72,74.4,2,0,0.61,Two year,Bank transfer (automatic)
7322-OCWHC,0,0.00014379018673786067,647162.75,3,72,93.05,1,0,0.38,Two year,Bank transfer (automatic)
9537-VHDTA,0,0.00015872554127140568,322560.0,2,1,51.2,0,0,0.48,Month-to-month,Mailed check
4957-TIALW,0,0.00018170670502769455,360996.8,2,15,65.6,3,1,0.5709090909090909,One year,Credit card (automatic)
2054-PJOCK,0,0.0001247263119041883,645849.9,3,60,80.55,1,0,0.54,One year,Credit card (automatic)
9150-HEPMB,0,0.0002791872122596726,188771.40000000002,0,56,52.7,1,0,0.63,One year,Mailed check
9030-QGZNL,0,0.00014379018673786067,145011.75,0,8,20.85,1,0,0.535,Two year,Mailed check
6204-IEUXJ,1,0.9997628302629658,80.1,0,3,80.1,3,1,0.77,Month-to-month,Credit card (automatic)
3126-WQMGH,0,0.00022685966992171672,229877.19999999998,0,49,52.15,3,1,0.7166666666666667,Month-to-month,Credit card (automatic)
4529-CKBCL,1,0.9981290121711568,80.2,2,2,80.2,0,0,0.38,Month-to-month,Electronic check
2506-CLAKW,1,0.9996846905260334,98.15,2,6,98.15,6,3,0.7033333333333333,Month-to-month,Bank transfer (automatic)
7176-WRTNX,0,0.00014379018673786067,799477.25,1,70,114.95,2,0,0.6333333333333333,Two year,Bank transfer (automatic)
1583-IHQZE,1,0.9997842903719671,112.95,0,12,112.95,3,1,0.6371428571428571,Month-to-month,Mailed check
5732-IKGQH,0,0.00014379018673786067,726449.75,1,52,104.45,1,0,0.578,One year,Bank transfer (automatic)
9239-GZHZE,0,0.00014379018673786067,790435.75,3,72,113.65,1,0,0.5722222222222223,Two year,Credit card (automatic)
7205-BAIAD,0,0.00018170670502769455,113361.8,0,40,20.6,3,1,0.6216666666666667,Two year,Bank transfer (automatic)
0151-ONTOV,1,0.9996813123833362,70.9,2,1,70.9,4,0,0.38,Month-to-month,Mailed check
4140-MUHUG,1,0.9997995039522727,86.85,0,3,86.85,4,2,0.26,Month-to-month,Electronic check
0093-EXYQL,0,0.00014379018673786067,636730.25,3,40,91.55,2,1,0.5025,Month-to-month,Electronic check
8064-RAVOH,0,0.001716331720596408,29062.55,0,1,49.85,0,0,0.99,Month-to-month,Electronic check
0219-QAERP,0,0.000195159391055805,101455.2,0,30,19.8,2,0,0.578,One year,Credit card (automatic)
0320-JDNQG,1,0.9997628302629658,99.85,2,23,99.85,3,1,0.8,Month-to-month,Electronic check
7180-PISOG,1,0.9997741629018313,74.5,0,1,74.5,5,4,0.77,Month-to-month,Electronic check
9168-INPSZ,0,0.00018170670502769455,573137.4500000001,3,44,104.15,4,1,0.6388888888888888,Month-to-month,Electronic check
3571-RFHAR,1,0.9994773653325287,109.15,0,65,109.15,2,0,0.6391666666666667,Month-to-month,Electronic check
0015-UOCOJ,0,0.00014379018673786067,335231.0,2,7,48.2,2,1,0.4171428571428571,Month-to-month,Electronic check
5334-AFQJB,0,0.0004994864082311191,50250.200000000004,2,72,25.1,1,0,0.626,Two year,Credit card (automatic)
2754-SDJRD,0,0.00014379018673786067,696543.25,1,8,100.15,1,0,0.5133333333333333,Month-to-month,Credit card (automatic)
9578-VRMNM,1,0.9997132190168585,65.2,2,16,65.2,4,0,0.6383333333333333,Month-to-month,Credit card (automatic)
1587-FKLZB,1,0.9997132190168585,99.5,3,66,99.5,8,2,0.6233333333333334,Month-to-month,Credit card (automatic)
6140-QNRQQ,1,0.9995560191424476,71.55,0,1,71.55,3,0,0.63,Month-to-month,Mailed check
8963-JLGJT,0,0.0008462785633320521,66073.8,2,3,55.9,1,1,0.5466666666666667,Month-to-month,Mailed check
4307-KTUMW,1,0.9996846905260334,93.9,2,53,93.9,3,1,0.6609090909090909,Month-to-month,Electronic check
1465-LNTLJ,0,0.000195159391055805,329985.60000000003,0,8,64.4,2,1,0.7366666666666667,Month-to-month,Credit card (automatic)
5440-FLBQG,1,0.9997842903719671,108.4,0,69,108.4,4,2,0.5966666666666666,Two year,Bank transfer (automatic)
2135-DQWAQ,0,0.0001576166053319554,541228.5,2,5,85.3,3,1,0.66,Month-to-month,Mailed check
4056-QHXHZ,0,0.00018170670502769455,591297.35,3,72,107.45,3,1,0.6344444444444445,Two year,Mailed check
7470-MCQTK,1,0.9997628302629658,48.75,0,13,48.75,4,0,0.6736363636363637,Month-to-month,Bank transfer (automatic)
7488-MXJIV,1,0.9997842903719671,85.65,0,4,85.65,4,3,0.5033333333333334,Month-to-month,Electronic check
7401-JIXNM,0,0.00014379018673786067,634991.5,1,54,91.3,1,0,0.7455555555555555,Two year,Credit card (automatic)
9339-FIIJL,0,0.00014379018673786067,597782.25,3,72,85.95,2,1,0.7799999999999999,Two year,Bank transfer (automatic)
2027-FECZV,1,0.9997842903719671,106.7,2,12,106.7,4,2,0.5425,Month-to-month,Electronic check
2672-DZUOY,1,0.9983102731422056,25.15,0,1,25.15,2,0,0.51,Month-to-month,Electronic check
4706-DGAHW,0,0.0003967427293899024,113949.20000000001,2,1,45.2,0,0,0.62,Month-to-month,Electronic check
3870-MQAMG,1,0.9997842903719671,110.35,0,54,110.35,3,1,0.5714285714285714,One year,Electronic check
6670-MFRPK,0,0.00018170670502769455,435837.60000000003,2,69,79.2,3,1,0.6566666666666667,Two year,Credit card (automatic)
6177-PEVRA,0,0.00014379018673786067,386002.5,2,48,55.5,2,0,0.5545454545454546,Two year,Credit card (automatic)
4800-CZMPC,1,0.9993485549065916,103.25,3,48,103.25,3,0,0.6340000000000001,One year,Credit card (automatic)
4813-HQMGZ,0,0.00014379018673786067,627688.75,2,8,90.25,2,0,0.6174999999999999,Month-to-month,Electronic check
7579-KKLOE,0,0.0002293539057288262,397850.0,2,71,91.25,1,0,0.4733333333333333,Two year,Mailed check
7377-DMMRI,1,0.9984267374856658,47.8,0,2,47.8,1,0,0.5,Month-to-month,Electronic check
8402-EIVQS,0,0.00014379018673786067,701759.5,2,67,100.9,1,1,0.5911111111111111,One year,Credit card (automatic)
4947-DSMXK,0,0.0006193383089708518,157785.5,1,34,97.7,2,1,0.83,Month-to-month,Bank transfer (automatic)
7245-NIIWQ,0,0.00014379018673786067,485806.74999999994,2,3,69.85,1,0,0.48,Month-to-month,Electronic check
0002-ORFBO,0,0.0001247263119041883,525980.7999999999,0,9,65.6,2,1,0.61375,One year,Mailed check
3324-OIRTO,0,0.00014379018673786067,727840.75,3,71,104.65,2,0,0.4479999999999999,One year,Bank transfer (automatic)
5414-OFQCB,0,0.00018170670502769455,497746.35000000003,1,57,90.45,3,0,0.5841666666666667,Two year,Credit card (automatic)
4967-WPNCF,0,0.00018170670502769455,350541.10000000003,3,72,63.7,3,2,0.6683333333333333,Two year,Bank transfer (automatic)
8552-OBVRU,0,0.00014379018673786067,726797.5,2,48,104.5,1,0,0.5660000000000001,Month-to-month,Electronic check
8499-BRXTD,0,0.00014379018673786067,139795.5,0,18,20.1,1,0,0.5777777777777778,One year,Mailed check
9154-QDGTH,0,0.00014379018673786067,725406.5,1,43,104.3,1,1,0.5025000000000001,One year,Credit card (automatic)
8197-BFWVU,0,0.00014379018673786067,648553.75,2,72,93.25,1,1,0.6466666666666666,Two year,Bank transfer (automatic)
2577-GVSIL,0,0.0001247263119041883,588922.1,2,35,73.45,2,0,0.79,One year,Bank transfer (automatic)
9367-OIUXP,0,0.00020620664413493106,100395.0,0,4,20.7,2,0,0.51,Month-to-month,Mailed check
6770-UAYGJ,0,0.00014379018673786067,175613.75,0,49,25.25,2,0,0.7977777777777777,Two year,Mailed check
6463-HHXJR,0,0.00014379018673786067,698977.5,2,71,100.5,2,0,0.66,Two year,Bank transfer (automatic)
7928-VJYAB,0,0.000195159391055805,464234.39999999997,0,11,90.6,2,0,0.6171428571428572,Month-to-month,Electronic check
1187-WILMM,0,0.00014379018673786067,621777.0,2,63,89.4,2,0,0.621,Two year,Credit card (automatic)
9776-OJUZI,0,0.0001576166053319554,605630.25,3,65,95.45,4,0,0.6166666666666667,Month-to-month,Bank transfer (automatic)
1306-RPWXZ,0,0.00014379018673786067,142229.75,0,49,20.45,1,1,0.5433333333333333,Two year,Credit card (automatic)
8949-JTMAY,1,0.9988913408615654,98.6,0,29,98.6,1,0,0.55,Month-to-month,Credit card (automatic)
2774-LVQUS,1,0.9976824695227022,83.05,3,15,83.05,5,0,0.7266666666666666,Month-to-month,Electronic check
3097-PYWXL,0,0.0001519300605610007,131310.9,0,4,19.95,1,0,0.625,Month-to-month,Electronic check
2266-SJNAT,0,0.00018170670502769455,600652.4500000001,3,72,109.15,3,0,0.5475,One year,Credit card (automatic)
0869-PAPRP,0,0.00014379018673786067,596043.5,3,26,85.7,2,0,0.6066666666666667,Month-to-month,Credit card (automatic)
4238-JSSWH,0,0.00014379018673786067,709757.75,3,35,102.05,2,1,0.4075,Month-to-month,Bank transfer (automatic)
2972-YDYUW,0,0.00018170670502769455,521134.10000000003,3,57,94.7,4,1,0.52,One year,Electronic check
1104-FEJAM,0,0.00014379018673786067,447902.00000000006,3,28,64.4,1,0,0.5449999999999999,Month-to-month,Electronic check
2809-ILCYT,0,0.00014379018673786067,186394.0,0,25,26.8,1,0,0.5377777777777778,One year,Mailed check
5499-ECUTN,0,0.0001247263119041883,529588.9,3,47,66.05,1,0,0.5071428571428571,One year,Credit card (automatic)
4981-FLTMF,0,0.00014379018673786067,453466.0,3,57,65.2,1,0,0.52375,Month-to-month,Bank transfer (automatic)
9121-PHQSR,0,0.00014379018673786067,591522.75,3,16,85.05,2,0,0.5633333333333332,Month-to-month,Credit card (automatic)
3113-IWHLC,0,0.00014379018673786067,388089.0,2,5,55.8,2,1,0.7733333333333334,Month-to-month,Mailed check
3211-ILJTT,1,0.9997842903719671,70.4,0,17,70.4,6,2,0.636,Month-to-month,Bank transfer (automatic)
4612-THJBS,1,0.9997842903719671,104.75,0,56,104.75,5,1,0.6308333333333332,One year,Bank transfer (automatic)
4277-BWBML,0,0.00014379018673786067,138752.25,0,72,19.95,2,0,0.4233333333333333,Two year,Bank transfer (automatic)
4094-NSEDU,1,0.9997842903719671,94.25,0,21,94.25,8,4,0.6291666666666665,Month-to-month,Electronic check
0234-TEVTT,0,0.00014379018673786067,312975.0,0,48,45.0,2,0,0.8,One year,Credit card (automatic)
4304-TSPVK,0,0.00018170670502769455,632294.7000000001,3,68,114.9,3,1,0.5688888888888889,Two year,Bank transfer (automatic)
1552-AAGRX,0,0.00018170670502769455,585519.2000000001,2,30,106.4,4,2,0.6477777777777778,Month-to-month,Bank transfer (automatic)
2637-FKFSY,0,0.0001247263119041883,369629.8,2,3,46.1,1,0,0.5233333333333333,Month-to-month,Mailed check
9796-MVYXX,0,0.00014379018673786067,276113.5,2,14,39.7,1,0,0.5599999999999999,Two year,Mailed check
7874-ECPQJ,0,0.00020620664413493106,97242.5,0,4,20.05,1,0,0.6333333333333333,Month-to-month,Bank transfer (automatic)
0020-INWCK,0,0.00014379018673786067,665941.25,3,71,95.75,2,0,0.6,Two year,Credit card (automatic)
7089-RKVSZ,0,0.0003066145612848911,79568.4,0,8,24.4,1,1,0.5883333333333334,One year,Mailed check
2683-JXWQQ,0,0.00014379018673786067,233688.0,0,61,33.6,1,1,0.5227272727272727,Month-to-month,Bank transfer (automatic)
9548-ZMVTX,0,0.00014379018673786067,629079.75,3,72,90.45,1,0,0.4744444444444444,Two year,Bank transfer (automatic)
8739-XNIKG,0,0.00018170670502769455,462252.0,3,5,84.0,3,1,0.6525000000000001,Month-to-month,Electronic check
9755-JHNMN,0,0.00018170670502769455,370902.2,3,49,67.4,3,1,0.4677777777777778,Two year,Bank transfer (automatic)
3981-QSVQI,0,0.0001247263119041883,157954.6,0,8,19.7,1,0,0.6075,Month-to-month,Bank transfer (automatic)
2789-HQBOU,0,0.00014379018673786067,558834.25,3,3,80.35,1,1,0.7666666666666666,Month-to-month,Electronic check
9424-CMPOG,0,0.00018170670502769455,107858.8,0,9,19.6,3,1,0.7933333333333333,Two year,Mailed check
5067-WJEUN,0,0.00014379018673786067,376961.0,0,67,54.2,1,0,0.535,Two year,Bank transfer (automatic)
3450-WXOAT,0,0.00018170670502769455,248735.6,2,46,45.2,5,2,0.4574999999999999,Month-to-month,Credit card (automatic)
9251-WNSOD,0,0.00014379018673786067,522320.49999999994,3,67,75.1,1,0,0.6133333333333333,One year,Mailed check
6974-DAFLI,0,0.00014379018673786067,137013.5,0,55,19.7,1,0,0.7185714285714285,One year,Electronic check
2616-UUTFK,0,0.00014379018673786067,505976.25,2,33,72.75,2,0,0.5509999999999999,Month-to-month,Bank transfer (automatic)
7064-JHXCE,0,0.0013556756280341004,14796.9,2,62,20.05,3,2,0.608,Two year,Credit card (automatic)
5103-MHMHY,1,0.9906891965479564,45.95,0,1,45.95,1,0,0.75,Month-to-month,Mailed check
7989-AWGEH,0,0.00014379018673786067,272636.0,2,49,39.2,1,0,0.7642857142857142,Month-to-month,Electronic check
4373-VVHQL,0,0.00030186583194484695,148256.75,3,1,44.75,0,0,0.21,Month-to-month,Electronic check
4559-UWIHT,0,0.00014379018673786067,574830.75,2,14,82.65,1,0,0.7666666666666667,Month-to-month,Electronic check
7268-IGMFD,0,0.00014379018673786067,653074.5,1,18,93.9,2,1,0.63,Month-to-month,Bank transfer (automatic)
1846-XWOQN,1,0.9997789497233815,70.15,0,1,70.15,4,2,0.8,Month-to-month,Electronic check
0235-KGSLC,1,0.9991398329822779,85.55,2,1,85.55,5,4,0.38,Month-to-month,Credit card (automatic)
6650-BWFRT,0,0.00014379018673786067,814778.25,2,72,117.15,1,0,0.6275,Two year,Credit card (automatic)
9570-KYEUA,0,0.00014379018673786067,690283.75,3,64,99.25,2,0,0.5622222222222221,Two year,Credit card (automatic)
6993-YGFJV,0,0.00014379018673786067,782785.25,3,69,112.55,2,0,0.51,Two year,Bank transfer (automatic)
2712-SYWAY,0,0.0009735231184684458,26393.899999999998,0,1,25.7,1,0,0.71,Month-to-month,Electronic check
0730-BGQGF,0,0.00014379018673786067,628036.5,2,71,90.3,1,0,0.6300000000000001,Two year,Credit card (automatic)
5498-IBWPI,0,0.00014379018673786067,343577.0,2,66,49.4,2,0,0.5800000000000001,One year,Credit card (automatic)
9101-NTIXF,0,0.00014764877127938385,131396.19999999998,0,2,19.4,1,0,0.27,Month-to-month,Mailed check
0013-SMEOE,0,0.00014379018673786067,762963.5,1,71,109.7,2,1,0.716,Two year,Bank transfer (automatic)
9314-QDMDW,0,0.00014379018673786067,425993.75,3,11,61.25,2,0,0.62,One year,Electronic check
9308-ANMVE,0,0.00014379018673786067,384611.5,3,47,55.3,2,0,0.5485714285714286,Month-to-month,Electronic check
2884-GBPFB,1,0.9996846905260334,70.3,2,35,70.3,4,1,0.6449999999999999,Month-to-month,Electronic check
3757-NJYBX,1,0.9997132190168585,106.35,3,32,106.35,7,4,0.5927272727272727,Month-to-month,Bank transfer (automatic)
3413-DHLPB,0,0.00014379018673786067,721581.25,3,60,103.75,1,0,0.5950000000000001,Month-to-month,Bank transfer (automatic)
7649-PHJVR,0,0.00014379018673786067,135622.5,0,11,19.5,1,0,0.7133333333333333,One year,Mailed check
6114-TCFID,0,0.00014379018673786067,274722.5,2,29,39.5,1,0,0.63,One year,Credit card (automatic)
3787-TRIAL,0,0.00018170670502769455,143353.15,0,21,26.05,3,2,0.68,Month-to-month,Electronic check
2573-GYRUU,0,0.00014379018673786067,633252.75,1,48,91.05,2,0,0.6971428571428572,Month-to-month,Credit card (automatic)
5156-UMKOW,0,0.00014379018673786067,206215.75,2,3,29.65,2,1,0.57,Month-to-month,Mailed check
1247-QBVSH,0,0.00014379018673786067,349141.0,2,43,50.2,1,1,0.72875,Month-to-month,Mailed check
6734-GMPVK,0,0.00018170670502769455,579465.9,2,5,105.3,3,0,0.3999999999999999,Month-to-month,Electronic check
9822-OAOVB,0,0.009604108023023626,5766.8,0,1,55.45,2,0,0.32,Month-to-month,Electronic check
6161-ERDGD,0,0.00014379018673786067,594304.75,1,71,85.45,2,0,0.6345454545454546,One year,Electronic check
1226-JZNKR,0,0.00014379018673786067,137709.0,0,8,19.8,1,0,0.64125,One year,Electronic check
7318-EIVKO,0,0.00018170670502769455,326052.75,2,8,59.25,3,0,0.7100000000000001,Month-to-month,Electronic check
3771-PZOBW,0,0.0014228142046413261,63762.1,3,20,90.7,3,1,0.506,Month-to-month,Credit card (automatic)
5136-KCKGI,1,0.9988913408615654,103.7,2,33,103.7,1,0,0.5660000000000001,One year,Mailed check
8231-BSWXX,0,0.00018170670502769455,435012.14999999997,3,71,79.05,4,1,0.5672727272727273,One year,Credit card (automatic)
6486-LHTMA,0,0.00014379018673786067,630818.5,3,31,90.7,1,1,0.5908333333333333,One year,Electronic check
4083-BFNYK,0,0.00014379018673786067,660725.0,1,38,95.0,1,0,0.474,One year,Credit card (automatic)
3722-WPXTK,1,0.9542266796230038,88.35,2,1,88.35,3,0,0.26,Month-to-month,Electronic check
7389-KBFIT,0,0.00018334920799720645,164983.5,2,2,30.25,0,0,0.53,Month-to-month,Mailed check
7176-WIONM,0,0.00014379018673786067,346706.75,2,12,49.85,1,0,0.63,Month-to-month,Bank transfer (automatic)
5141-ZUVBH,0,0.00014379018673786067,646815.0,3,9,93.0,1,0,0.52,Month-to-month,Bank transfer (automatic)
1089-HDMKP,0,0.00014379018673786067,379395.25,2,11,54.55,2,1,0.6387499999999999,Month-to-month,Electronic check
7623-HKYRK,0,0.00014379018673786067,137013.5,0,6,19.7,2,1,0.5775,Month-to-month,Mailed check
0310-SUCIN,0,0.00014379018673786067,589784.0,3,71,84.8,2,0,0.6528571428571428,One year,Bank transfer (automatic)
5197-PYEPU,0,0.00018170670502769455,519758.35000000003,3,42,94.45,3,0,0.5455555555555556,One year,Credit card (automatic)
